"","Station.Name","Year","Month","Day","Mean.Temp","Total.Precip","Chron.Date","Days.Since.Origin"
"1841","HAMILTON RBG CS",2016,3,7,8,0,03/07/16,1892
"1842","HAMILTON RBG CS",2016,3,8,6.8,0,03/08/16,1893
"1843","HAMILTON RBG CS",2016,3,9,12.2,0,03/09/16,1894
"1844","HAMILTON RBG CS",2016,3,10,11.1,5,03/10/16,1895
"1845","HAMILTON RBG CS",2016,3,11,5.5,0,03/11/16,1896
"1846","HAMILTON RBG CS",2016,3,12,7.7,0.2,03/12/16,1897
"1847","HAMILTON RBG CS",2016,3,13,6.1,1.6,03/13/16,1898
"1848","HAMILTON RBG CS",2016,3,14,7.1,12.3,03/14/16,1899
"1849","HAMILTON RBG CS",2016,3,15,7.6,7,03/15/16,1900
"1850","HAMILTON RBG CS",2016,3,16,10.3,4.9,03/16/16,1901
"1851","HAMILTON RBG CS",2016,3,17,9.3,0.3,03/17/16,1902
"1852","HAMILTON RBG CS",2016,3,18,3.2,0,03/18/16,1903
"1853","HAMILTON RBG CS",2016,3,19,-2.3,0.2,03/19/16,1904
"1854","HAMILTON RBG CS",2016,3,20,-1.5,0,03/20/16,1905
"1855","HAMILTON RBG CS",2016,3,21,0.8,0,03/21/16,1906
"1856","HAMILTON RBG CS",2016,3,22,1.5,1.6,03/22/16,1907
"1857","HAMILTON RBG CS",2016,3,23,2.5,16,03/23/16,1908
"1858","HAMILTON RBG CS",2016,3,24,1.4,30.4,03/24/16,1909
"1859","HAMILTON RBG CS",2016,3,25,-0.1,0.6,03/25/16,1910
"1860","HAMILTON RBG CS",2016,3,26,0.5,0,03/26/16,1911
"1861","HAMILTON RBG CS",2016,3,27,2.5,0,03/27/16,1912
"1862","HAMILTON RBG CS",2016,3,28,6.2,12.9,03/28/16,1913
"1863","HAMILTON RBG CS",2016,3,29,4,0,03/29/16,1914
"1864","HAMILTON RBG CS",2016,3,30,7.8,0,03/30/16,1915
"1865","HAMILTON RBG CS",2016,3,31,14,34.4,03/31/16,1916
"1866","HAMILTON RBG CS",2016,4,1,8.2,0,04/01/16,1917
"1867","HAMILTON RBG CS",2016,4,2,1,5.8,04/02/16,1918
"1868","HAMILTON RBG CS",2016,4,4,-4.4,1.8,04/04/16,1920
"1869","HAMILTON RBG CS",2016,4,5,-5.1,0.3,04/05/16,1921
"1870","HAMILTON RBG CS",2016,4,6,2.3,8.8,04/06/16,1922
"1871","HAMILTON RBG CS",2016,4,7,4.5,2.1,04/07/16,1923
"1872","HAMILTON RBG CS",2016,4,8,1.5,0,04/08/16,1924
"1873","HAMILTON RBG CS",2016,4,9,-2.1,0,04/09/16,1925
"1874","HAMILTON RBG CS",2016,4,10,-3.5,12.4,04/10/16,1926
"1875","HAMILTON RBG CS",2016,4,11,6,4,04/11/16,1927
"1876","HAMILTON RBG CS",2016,4,12,2,0,04/12/16,1928
"1877","HAMILTON RBG CS",2016,4,13,0.9,0.2,04/13/16,1929
"1878","HAMILTON RBG CS",2016,4,14,3.1,0,04/14/16,1930
"1879","HAMILTON RBG CS",2016,4,15,5.7,0,04/15/16,1931
"1880","HAMILTON RBG CS",2016,4,16,7.1,0,04/16/16,1932
"1881","HAMILTON RBG CS",2016,4,17,10.3,0,04/17/16,1933
"1882","HAMILTON RBG CS",2016,4,18,15.7,0,04/18/16,1934
"1883","HAMILTON RBG CS",2016,4,19,11.3,0,04/19/16,1935
"1884","HAMILTON RBG CS",2016,4,20,6.4,0,04/20/16,1936
"1885","HAMILTON RBG CS",2016,4,21,9.7,0,04/21/16,1937
"1886","HAMILTON RBG CS",2016,4,22,13.6,0.5,04/22/16,1938
"1887","HAMILTON RBG CS",2016,4,24,5.1,0,04/24/16,1940
"1888","HAMILTON RBG CS",2016,4,25,6.5,0.2,04/25/16,1941
"1889","HAMILTON RBG CS",2016,4,27,6.2,0.2,04/27/16,1943
"1890","HAMILTON RBG CS",2016,4,28,4.4,0,04/28/16,1944
"1891","HAMILTON RBG CS",2016,4,29,6,0,04/29/16,1945
"1892","HAMILTON RBG CS",2016,4,30,5.7,0,04/30/16,1946
"1893","HAMILTON RBG CS",2016,5,1,8,4.4,05/01/16,1947
"1894","HAMILTON RBG CS",2016,5,2,7.6,2,05/02/16,1948
"1895","HAMILTON RBG CS",2016,5,3,7.6,0.3,05/03/16,1949
"1896","HAMILTON RBG CS",2016,5,4,8.2,0,05/04/16,1950
"1897","HAMILTON RBG CS",2016,5,5,11.2,0,05/05/16,1951
"1898","HAMILTON RBG CS",2016,5,6,12.6,0,05/06/16,1952
"1899","HAMILTON RBG CS",2016,5,7,11.2,0,05/07/16,1953
"1900","HAMILTON RBG CS",2016,5,8,9.4,0,05/08/16,1954
"1901","HAMILTON RBG CS",2016,5,9,9.2,0,05/09/16,1955
"1902","HAMILTON RBG CS",2016,5,10,8.2,0,05/10/16,1956
"1903","HAMILTON RBG CS",2016,5,11,10.3,0,05/11/16,1957
"1904","HAMILTON RBG CS",2016,5,12,12,19.3,05/12/16,1958
"1905","HAMILTON RBG CS",2016,5,13,17.7,4.3,05/13/16,1959
"1906","HAMILTON RBG CS",2016,5,14,8.7,3.5,05/14/16,1960
"1907","HAMILTON RBG CS",2016,5,15,5.3,0.2,05/15/16,1961
"1908","HAMILTON RBG CS",2016,5,16,10.2,1.1,05/16/16,1962
"1909","HAMILTON RBG CS",2016,5,17,11.4,0.2,05/17/16,1963
"1910","HAMILTON RBG CS",2016,5,18,10.5,0,05/18/16,1964
"1911","HAMILTON RBG CS",2016,5,19,12.4,0,05/19/16,1965
"1912","HAMILTON RBG CS",2016,5,20,13.7,0,05/20/16,1966
"1913","HAMILTON RBG CS",2016,5,21,16.4,0,05/21/16,1967
"1914","HAMILTON RBG CS",2016,5,22,16.8,0,05/22/16,1968
"1915","HAMILTON RBG CS",2016,5,23,16.5,0,05/23/16,1969
"1916","HAMILTON RBG CS",2016,5,24,19.9,0,05/24/16,1970
"1917","HAMILTON RBG CS",2016,5,26,18.4,1.7,05/26/16,1972
"1918","HAMILTON RBG CS",2016,5,27,23.4,0,05/27/16,1973
"1919","HAMILTON RBG CS",2016,5,28,23.8,0.9,05/28/16,1974
"1920","HAMILTON RBG CS",2016,5,29,24.6,0.4,05/29/16,1975
"1921","HAMILTON RBG CS",2016,5,30,21.9,0,05/30/16,1976
"1922","HAMILTON RBG CS",2016,5,31,20.9,0,05/31/16,1977
"1923","HAMILTON RBG CS",2016,6,1,16,0,06/01/16,1978
"1924","HAMILTON RBG CS",2016,6,2,22.3,1,06/02/16,1979
"1925","HAMILTON RBG CS",2016,6,3,18.5,0,06/03/16,1980
"1926","HAMILTON RBG CS",2016,6,4,18.2,5.1,06/04/16,1981
"1927","HAMILTON RBG CS",2016,6,5,21,13.4,06/05/16,1982
"1928","HAMILTON RBG CS",2016,6,6,20.3,3.3,06/06/16,1983
"1929","HAMILTON RBG CS",2016,6,7,15.8,0.6,06/07/16,1984
"1930","HAMILTON RBG CS",2016,6,8,10.7,0,06/08/16,1985
"1931","HAMILTON RBG CS",2016,6,9,13.8,0,06/09/16,1986
"1932","HAMILTON RBG CS",2016,6,10,16.3,0,06/10/16,1987
"1933","HAMILTON RBG CS",2016,6,11,24.2,0,06/11/16,1988
"1934","HAMILTON RBG CS",2016,6,12,17.1,0,06/12/16,1989
"1935","HAMILTON RBG CS",2016,6,13,15.6,0,06/13/16,1990
"1936","HAMILTON RBG CS",2016,6,14,14.5,0.2,06/14/16,1991
"1937","HAMILTON RBG CS",2016,6,15,14.7,2.9,06/15/16,1992
"1938","HAMILTON RBG CS",2016,6,16,16.6,0.2,06/16/16,1993
"1939","HAMILTON RBG CS",2016,6,17,20.4,0,06/17/16,1994
"1940","HAMILTON RBG CS",2016,6,18,22.8,0,06/18/16,1995
"1941","HAMILTON RBG CS",2016,6,19,24.4,0,06/19/16,1996
"1942","HAMILTON RBG CS",2016,6,20,25.1,2.5,06/20/16,1997
"1943","HAMILTON RBG CS",2016,6,21,19.3,0.2,06/21/16,1998
"1944","HAMILTON RBG CS",2016,6,22,19.5,0.2,06/22/16,1999
"1945","HAMILTON RBG CS",2016,6,23,17.1,0,06/23/16,2000
"1946","HAMILTON RBG CS",2016,6,24,18.5,0,06/24/16,2001
"1947","HAMILTON RBG CS",2016,6,26,23.5,2,06/26/16,2003
"1948","HAMILTON RBG CS",2016,6,27,26.2,0,06/27/16,2004
"1949","HAMILTON RBG CS",2016,6,28,19.8,0,06/28/16,2005
"1950","HAMILTON RBG CS",2016,6,29,20.1,0,06/29/16,2006
"1951","HAMILTON RBG CS",2016,6,30,19.4,0,06/30/16,2007
"1952","HAMILTON RBG CS",2016,7,1,19.3,1.9,07/01/16,2008
"1953","HAMILTON RBG CS",2016,7,2,18.8,0,07/02/16,2009
"1954","HAMILTON RBG CS",2016,7,3,20.9,0,07/03/16,2010
"1955","HAMILTON RBG CS",2016,7,4,19.5,0,07/04/16,2011
"1956","HAMILTON RBG CS",2016,7,5,25.6,0,07/05/16,2012
"1957","HAMILTON RBG CS",2016,7,6,25.3,0,07/06/16,2013
"1958","HAMILTON RBG CS",2016,7,7,27.2,1.2,07/07/16,2014
"1959","HAMILTON RBG CS",2016,7,8,24.2,0.8,07/08/16,2015
"1960","HAMILTON RBG CS",2016,7,9,21.4,0.2,07/09/16,2016
"1961","HAMILTON RBG CS",2016,7,10,21.7,0,07/10/16,2017
"1962","HAMILTON RBG CS",2016,7,11,20.5,0,07/11/16,2018
"1963","HAMILTON RBG CS",2016,7,12,25.3,0,07/12/16,2019
"1964","HAMILTON RBG CS",2016,7,13,27.5,8,07/13/16,2020
"1965","HAMILTON RBG CS",2016,7,14,24.9,1.2,07/14/16,2021
"1966","HAMILTON RBG CS",2016,7,15,21.3,0,07/15/16,2022
"1967","HAMILTON RBG CS",2016,7,16,18.6,0,07/16/16,2023
"1968","HAMILTON RBG CS",2016,7,17,19.5,0.2,07/17/16,2024
"1969","HAMILTON RBG CS",2016,7,18,22.7,0,07/18/16,2025
"1970","HAMILTON RBG CS",2016,7,19,20.2,0.3,07/19/16,2026
"1971","HAMILTON RBG CS",2016,7,20,20.3,0,07/20/16,2027
"1972","HAMILTON RBG CS",2016,7,21,24.9,0,07/21/16,2028
"1973","HAMILTON RBG CS",2016,7,22,27.7,0,07/22/16,2029
"1974","HAMILTON RBG CS",2016,7,23,26.9,0.2,07/23/16,2030
"1975","HAMILTON RBG CS",2016,7,24,21.6,0,07/24/16,2031
"1976","HAMILTON RBG CS",2016,7,25,25.9,10.7,07/25/16,2032
"1977","HAMILTON RBG CS",2016,7,26,23.5,0,07/26/16,2033
"1978","HAMILTON RBG CS",2016,7,27,25.6,0,07/27/16,2034
"1979","HAMILTON RBG CS",2016,7,28,23.5,2.4,07/28/16,2035
"1980","HAMILTON RBG CS",2016,7,29,22,0,07/29/16,2036
"1981","HAMILTON RBG CS",2016,7,30,21.5,3.5,07/30/16,2037
"1982","HAMILTON RBG CS",2016,7,31,21.6,0,07/31/16,2038
"1983","HAMILTON RBG CS",2016,8,1,21.2,0,08/01/16,2039
"1984","HAMILTON RBG CS",2016,8,2,21.5,0,08/02/16,2040
"1985","HAMILTON RBG CS",2016,8,3,21.6,0,08/03/16,2041
"1986","HAMILTON RBG CS",2016,8,4,23.8,0,08/04/16,2042
"1987","HAMILTON RBG CS",2016,8,5,27.4,1.3,08/05/16,2043
"1988","HAMILTON RBG CS",2016,8,6,22.9,0,08/06/16,2044
"1989","HAMILTON RBG CS",2016,8,7,22.2,0,08/07/16,2045
"1990","HAMILTON RBG CS",2016,8,8,20,0,08/08/16,2046
"1991","HAMILTON RBG CS",2016,8,9,21.4,0,08/09/16,2047
"1992","HAMILTON RBG CS",2016,8,10,28.2,0,08/10/16,2048
"1993","HAMILTON RBG CS",2016,8,11,26.5,4.4,08/11/16,2049
"1994","HAMILTON RBG CS",2016,8,13,26.6,3.8,08/13/16,2051
"1995","HAMILTON RBG CS",2016,8,15,20.9,13.9,08/15/16,2053
"1996","HAMILTON RBG CS",2016,8,16,22.6,9.3,08/16/16,2054
"1997","HAMILTON RBG CS",2016,8,18,22.7,0.2,08/18/16,2056
"1998","HAMILTON RBG CS",2016,8,19,23.5,0,08/19/16,2057
"1999","HAMILTON RBG CS",2016,8,21,21.6,0,08/21/16,2059
"2000","HAMILTON RBG CS",2016,8,23,20.6,0,08/23/16,2061
"2001","HAMILTON RBG CS",2016,8,24,23,11.4,08/24/16,2062
"2002","HAMILTON RBG CS",2016,8,25,25,51.2,08/25/16,2063
"2003","HAMILTON RBG CS",2016,8,26,23.1,0.3,08/26/16,2064
"2004","HAMILTON RBG CS",2016,8,27,20.3,0,08/27/16,2065
"2005","HAMILTON RBG CS",2016,8,28,24,0,08/28/16,2066
"2006","HAMILTON RBG CS",2016,8,29,21,0,08/29/16,2067
"2007","HAMILTON RBG CS",2016,8,30,21.5,0,08/30/16,2068
"2008","HAMILTON RBG CS",2016,8,31,22.4,0,08/31/16,2069
"2009","HAMILTON RBG CS",2016,9,1,18.5,0,09/01/16,2070
"2010","HAMILTON RBG CS",2016,9,2,17.1,0,09/02/16,2071
"2011","HAMILTON RBG CS",2016,9,3,16.2,0,09/03/16,2072
"2012","HAMILTON RBG CS",2016,9,4,16.5,0,09/04/16,2073
"2013","HAMILTON RBG CS",2016,9,5,19.5,0.3,09/05/16,2074
"2014","HAMILTON RBG CS",2016,9,6,25.1,0,09/06/16,2075
"2015","HAMILTON RBG CS",2016,9,7,27.6,1.4,09/07/16,2076
"2016","HAMILTON RBG CS",2016,9,8,26.3,4.2,09/08/16,2077
"2017","HAMILTON RBG CS",2016,9,9,24.2,0,09/09/16,2078
"2018","HAMILTON RBG CS",2016,9,10,23.6,9.4,09/10/16,2079
"2019","HAMILTON RBG CS",2016,9,11,17.9,0.2,09/11/16,2080
"2020","HAMILTON RBG CS",2016,9,12,17.6,0,09/12/16,2081
"2021","HAMILTON RBG CS",2016,9,13,20.2,0,09/13/16,2082
"2022","HAMILTON RBG CS",2016,9,14,17.5,0,09/14/16,2083
"2023","HAMILTON RBG CS",2016,9,15,14.8,0,09/15/16,2084
"2024","HAMILTON RBG CS",2016,9,16,15.3,0,09/16/16,2085
"2025","HAMILTON RBG CS",2016,9,17,20.9,16.6,09/17/16,2086
"2026","HAMILTON RBG CS",2016,9,18,21.4,0,09/18/16,2087
"2027","HAMILTON RBG CS",2016,9,19,21,0.3,09/19/16,2088
"2028","HAMILTON RBG CS",2016,9,20,20.6,0,09/20/16,2089
"2029","HAMILTON RBG CS",2016,9,22,21.1,0,09/22/16,2091
"2030","HAMILTON RBG CS",2016,9,23,17.6,0,09/23/16,2092
"2031","HAMILTON RBG CS",2016,9,24,12.5,0,09/24/16,2093
"2032","HAMILTON RBG CS",2016,9,25,11.5,0,09/25/16,2094
"2033","HAMILTON RBG CS",2016,9,26,13.6,12.6,09/26/16,2095
"2034","HAMILTON RBG CS",2016,9,27,15.6,0,09/27/16,2096
"2035","HAMILTON RBG CS",2016,9,28,15.5,0,09/28/16,2097
"2036","HAMILTON RBG CS",2016,9,29,16.1,15.3,09/29/16,2098
"2037","HAMILTON RBG CS",2016,9,30,15.5,0.3,09/30/16,2099
"2038","HAMILTON RBG CS",2016,10,1,14.6,4.2,10/01/16,2100
"2039","HAMILTON RBG CS",2016,10,2,16.8,9.2,10/02/16,2101
"2040","HAMILTON RBG CS",2016,10,3,15,0,10/03/16,2102
"2041","HAMILTON RBG CS",2016,10,4,14.5,0,10/04/16,2103
"2042","HAMILTON RBG CS",2016,10,5,17.4,0,10/05/16,2104
"2043","HAMILTON RBG CS",2016,10,6,19,0,10/06/16,2105
"2044","HAMILTON RBG CS",2016,10,7,17.9,0,10/07/16,2106
"2045","HAMILTON RBG CS",2016,10,8,12.8,0.8,10/08/16,2107
"2046","HAMILTON RBG CS",2016,10,9,9.6,0,10/09/16,2108
"2047","HAMILTON RBG CS",2016,10,10,7.2,0,10/10/16,2109
"2048","HAMILTON RBG CS",2016,10,11,9.2,0,10/11/16,2110
"2049","HAMILTON RBG CS",2016,10,12,15,0,10/12/16,2111
"2050","HAMILTON RBG CS",2016,10,13,9.8,0.4,10/13/16,2112
"2051","HAMILTON RBG CS",2016,10,14,8.1,0,10/14/16,2113
"2052","HAMILTON RBG CS",2016,10,15,11.8,0,10/15/16,2114
"2053","HAMILTON RBG CS",2016,10,16,20.2,0,10/16/16,2115
"2054","HAMILTON RBG CS",2016,10,17,21.4,0,10/17/16,2116
"2055","HAMILTON RBG CS",2016,10,18,19,0.2,10/18/16,2117
"2056","HAMILTON RBG CS",2016,10,19,15.2,0,10/19/16,2118
"2057","HAMILTON RBG CS",2016,10,20,13.1,8.9,10/20/16,2119
"2058","HAMILTON RBG CS",2016,10,21,8.4,4.9,10/21/16,2120
"2059","HAMILTON RBG CS",2016,10,22,5.8,0,10/22/16,2121
"2060","HAMILTON RBG CS",2016,10,23,10,0,10/23/16,2122
"2061","HAMILTON RBG CS",2016,10,24,8.3,0,10/24/16,2123
"2062","HAMILTON RBG CS",2016,10,25,4.9,0,10/25/16,2124
"2063","HAMILTON RBG CS",2016,10,26,1.4,0.2,10/26/16,2125
"2064","HAMILTON RBG CS",2016,10,27,3,7.2,10/27/16,2126
"2065","HAMILTON RBG CS",2016,10,28,4.6,0.2,10/28/16,2127
"2066","HAMILTON RBG CS",2016,10,29,14.2,0,10/29/16,2128
"2067","HAMILTON RBG CS",2016,10,30,5.5,0.5,10/30/16,2129
"2068","HAMILTON RBG CS",2016,10,31,3.7,0.2,10/31/16,2130
"2069","HAMILTON RBG CS",2016,11,1,10.5,0,11/01/16,2131
"2070","HAMILTON RBG CS",2016,11,2,16.5,4.5,11/02/16,2132
"2071","HAMILTON RBG CS",2016,11,3,9.5,18.8,11/03/16,2133
"2072","HAMILTON RBG CS",2016,11,4,6.6,0.2,11/04/16,2134
"2073","HAMILTON RBG CS",2016,11,5,10.6,0,11/05/16,2135
"2074","HAMILTON RBG CS",2016,11,6,7.6,0,11/06/16,2136
"2075","HAMILTON RBG CS",2016,11,7,9.9,0,11/07/16,2137
"2076","HAMILTON RBG CS",2016,11,8,10.7,1.5,11/08/16,2138
"2077","HAMILTON RBG CS",2016,11,9,5,0,11/09/16,2139
"2078","HAMILTON RBG CS",2016,11,10,8.6,0,11/10/16,2140
"2079","HAMILTON RBG CS",2016,11,11,4.8,0,11/11/16,2141
"2080","HAMILTON RBG CS",2016,11,12,3.9,0,11/12/16,2142
"2081","HAMILTON RBG CS",2016,11,13,8,0,11/13/16,2143
"2082","HAMILTON RBG CS",2016,11,14,10,0,11/14/16,2144
"2083","HAMILTON RBG CS",2016,11,15,7,0,11/15/16,2145
"2084","HAMILTON RBG CS",2016,11,17,7.1,0,11/17/16,2147
"2085","HAMILTON RBG CS",2016,11,18,11.5,0,11/18/16,2148
"2086","HAMILTON RBG CS",2016,11,19,8.4,3.4,11/19/16,2149
"2087","HAMILTON RBG CS",2016,11,20,0.7,0.4,11/20/16,2150
"2088","HAMILTON RBG CS",2016,11,21,0.9,0,11/21/16,2151
"2089","HAMILTON RBG CS",2016,11,22,-0.5,0,11/22/16,2152
"2090","HAMILTON RBG CS",2016,11,23,-1.9,2.9,11/23/16,2153
"2091","HAMILTON RBG CS",2016,11,24,3.4,3.3,11/24/16,2154
"2092","HAMILTON RBG CS",2016,11,26,4.5,1.8,11/26/16,2156
"2093","HAMILTON RBG CS",2016,11,27,3.7,0,11/27/16,2157
"2094","HAMILTON RBG CS",2016,11,28,2.8,0.8,11/28/16,2158
"2095","HAMILTON RBG CS",2016,11,29,9.4,3.4,11/29/16,2159
"2096","HAMILTON RBG CS",2016,11,30,7.5,7.5,11/30/16,2160
"2097","HAMILTON RBG CS",2016,12,1,5.8,0,12/01/16,2161
"2098","HAMILTON RBG CS",2016,12,2,4.3,0.3,12/02/16,2162
"2099","HAMILTON RBG CS",2016,12,3,3.5,0,12/03/16,2163
"2100","HAMILTON RBG CS",2016,12,4,2.7,2,12/04/16,2164
"2101","HAMILTON RBG CS",2016,12,5,3.7,1,12/05/16,2165
"2102","HAMILTON RBG CS",2016,12,6,0.9,4.3,12/06/16,2166
"2103","HAMILTON RBG CS",2016,12,7,1.5,0,12/07/16,2167
"2104","HAMILTON RBG CS",2016,12,8,-1.3,0.7,12/08/16,2168
"2105","HAMILTON RBG CS",2016,12,9,-2.9,0,12/09/16,2169
"2106","HAMILTON RBG CS",2016,12,10,-3.6,0.2,12/10/16,2170
"2107","HAMILTON RBG CS",2016,12,11,-3.3,17.1,12/11/16,2171
"2108","HAMILTON RBG CS",2016,12,12,0.1,3.6,12/12/16,2172
"2109","HAMILTON RBG CS",2016,12,13,-3.8,0.2,12/13/16,2173
"2110","HAMILTON RBG CS",2016,12,14,-8.4,0,12/14/16,2174
"2111","HAMILTON RBG CS",2016,12,15,-10.1,1.7,12/15/16,2175
"2112","HAMILTON RBG CS",2016,12,16,-9.8,1.5,12/16/16,2176
"2113","HAMILTON RBG CS",2016,12,17,-2.9,8.8,12/17/16,2177
"2114","HAMILTON RBG CS",2016,12,18,-6.5,0.8,12/18/16,2178
"2115","HAMILTON RBG CS",2016,12,19,-10.3,0,12/19/16,2179
"2116","HAMILTON RBG CS",2016,12,20,-5.4,0,12/20/16,2180
"2117","HAMILTON RBG CS",2016,12,21,-3,1.1,12/21/16,2181
"2118","HAMILTON RBG CS",2016,12,22,1.5,0,12/22/16,2182
"2119","HAMILTON RBG CS",2016,12,23,1.6,0.2,12/23/16,2183
"2120","HAMILTON RBG CS",2016,12,24,2.8,3.3,12/24/16,2184
"2121","HAMILTON RBG CS",2016,12,25,1.1,0,12/25/16,2185
"2122","HAMILTON RBG CS",2016,12,26,5.4,15.8,12/26/16,2186
"2123","HAMILTON RBG CS",2016,12,27,3.2,0,12/27/16,2187
"2124","HAMILTON RBG CS",2016,12,28,-1.1,0,12/28/16,2188
"2125","HAMILTON RBG CS",2016,12,29,0.8,6.6,12/29/16,2189
"2126","HAMILTON RBG CS",2016,12,30,-1.1,1.6,12/30/16,2190
"2127","HAMILTON RBG CS",2016,12,31,1,2.2,12/31/16,2191
